STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,26.56753677,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,152.1533046,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,73.71057038,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.40752833,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,2.981907759,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.85900091,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,172.2344442,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,877.825215,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,11.95196741,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,13.52890887,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,73.31035218,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,381.3519644,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,23.28653125,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,204.8451306,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,22.34052419,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,27.10385772,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,54.97070042,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,843.5241756,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,27.67499609,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,22.51279058,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,21.06176935,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,15.93124636,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,3.388221692,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,60.71271684,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.84957406,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,401.8584991,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,94.03691209,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,18.55557886,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,11.41084174,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,35.10405437,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,21.88984269,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,197.4113629,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,142.0643932,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,12.21973141,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,31.16539343,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,61.93435706,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,27.07612666,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,55.81259007,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,49.15202131,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,16.16102415,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,103.1496275,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,142.4566832,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,67.42899126,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,104.5308348,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,92.90926887,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,23.29131762,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,73.1787093,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,51.25160517,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,37.23093091,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,96.58392127,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,73.28106486,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,23.84857798,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,56.6984522,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WB_CLEAR_AQUASTAT_4554,SDG 6.4.1. Services Water Use Efficiency (US$/m3),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD_M3,US dollars per cubic metre,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,55.21738229,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,CUR,Currency,602,CCYY,A,Normal value,PU,Public
