STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,17.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Chad,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,86.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Colombia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,28.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,39.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,60.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2000,61.76673633193592,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,37.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Liberia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,75.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Namibia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,47.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2007,59.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,76.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,72.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Bangladesh,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,67.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,52.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tanzania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2016,46.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Timor-Leste,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2014,32.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2017,44.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,59.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Türkiye,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,11.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Burkina Faso,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2004,31.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Chad,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,42.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,49.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,36.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Cameroon,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2009,64.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,30.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tanzania,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2006,13.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,31.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Mozambique,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,74.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Uzbekistan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1996,28.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,58.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Malawi,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,28.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2010,62.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Rwanda,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2006,21.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2017,52.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tajikistan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,53.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,79.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,58.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2013,23.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2002,66.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2002,41.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2012,17.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2007,77.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Indonesia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,29.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Gabon,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,52.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,45.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sierra Leone,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,18.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sierra Leone,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2017,53.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,65.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Rwanda,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,43.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2000,33.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2023,54.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,32.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2015,65.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2000,73.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Colombia,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_FPL_SATM_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,80.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
